Date,User,Kind,Max Mode,Model,Tokens,Cost ($)
"2025-05-14T13:33:41.133Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T13:31:32.644Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T13:29:42.106Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T13:29:13.171Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T13:28:38.057Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T13:27:46.862Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T13:27:06.387Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T13:14:14.496Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T13:13:28.764Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T13:12:14.458Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T13:11:10.798Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T13:10:38.969Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T13:09:04.171Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T13:08:20.447Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T13:07:36.608Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T13:05:00.984Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T13:03:01.999Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T12:53:38.289Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T12:52:24.669Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T12:51:21.100Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T12:46:31.991Z","You","Errored, Not Charged","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T12:45:47.563Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T12:44:58.242Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T12:44:30.116Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T12:40:10.929Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T12:39:42.353Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T12:37:50.029Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T12:33:47.518Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T12:29:58.989Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T12:26:40.155Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T12:24:59.280Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T12:23:59.123Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T12:11:37.728Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T12:09:57.054Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T12:06:27.904Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T12:02:40.575Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T09:55:33.307Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T09:39:24.827Z","You","Errored, Not Charged","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T09:38:05.715Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T09:36:02.924Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T09:29:34.916Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T09:25:42.995Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T09:23:26.630Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T09:22:16.001Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T09:02:08.855Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T09:00:14.241Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T08:59:36.724Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T08:52:47.755Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T08:51:10.483Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T08:43:49.982Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T08:43:17.569Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T08:42:07.260Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-14T08:36:26.410Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-14T08:33:24.556Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T08:32:43.699Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T08:31:07.717Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T08:30:33.001Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T08:28:53.085Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T08:25:42.942Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T08:24:23.065Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T08:22:55.067Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T07:57:46.097Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T07:44:01.122Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T07:39:24.031Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T07:36:37.743Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T07:36:07.957Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T07:33:47.696Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T07:32:59.189Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T07:32:25.174Z","You","Errored, Not Charged","No","gpt-4.1","","Included"
"2025-05-14T07:32:04.457Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T07:29:37.885Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T07:29:18.003Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T07:28:26.396Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T07:14:06.719Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T07:11:33.158Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T07:10:31.673Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T07:08:32.164Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T07:07:53.221Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T07:00:32.094Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T06:59:36.309Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T06:51:14.367Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T06:44:45.975Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T06:42:10.826Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T06:39:08.355Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T06:37:00.146Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T06:36:34.885Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T06:35:57.297Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T06:33:14.021Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T06:32:15.304Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T06:29:56.208Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T06:28:15.308Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T06:25:55.949Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T06:24:09.968Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T06:23:08.440Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T06:20:07.729Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T06:18:51.497Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T06:17:51.528Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T06:17:09.568Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T06:16:30.218Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T06:15:13.017Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T06:14:50.942Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T06:12:51.304Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T06:11:54.521Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T06:11:23.641Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T06:10:02.239Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T06:07:35.920Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T06:07:09.499Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T06:06:17.073Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T06:04:55.897Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T06:04:34.386Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T06:04:21.083Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T06:04:08.673Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T06:02:34.635Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T06:02:07.280Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T06:00:50.005Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T06:00:06.002Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T05:58:43.421Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T05:58:16.728Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T05:54:43.543Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T05:53:57.632Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T05:53:38.600Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T05:53:30.222Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T05:52:49.937Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T05:52:19.480Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T05:50:59.792Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T05:50:48.518Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T05:50:01.210Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T05:49:47.251Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T05:49:01.853Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T05:48:36.489Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T05:47:55.784Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T05:47:35.580Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T05:47:09.237Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T05:46:47.811Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T05:46:18.274Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T05:45:21.450Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T05:43:02.527Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T05:42:39.591Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T05:41:02.386Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T05:33:51.609Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T05:33:38.393Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T05:30:12.948Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T05:29:02.736Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T05:28:22.478Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T05:27:09.496Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T05:26:19.805Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T05:26:00.221Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T05:24:15.256Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T05:21:43.734Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T05:20:56.972Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T05:08:19.595Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T05:05:44.621Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T05:00:48.197Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T04:57:12.632Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T04:56:56.322Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T04:52:30.236Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T04:51:49.096Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T04:50:00.030Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T04:48:56.949Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T04:48:44.792Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T04:47:08.180Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T04:38:10.116Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T04:25:56.131Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T04:24:44.495Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T04:23:58.708Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T04:20:34.237Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T04:20:14.706Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T04:17:53.422Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T04:15:50.612Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T04:14:07.591Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T04:13:11.783Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T04:12:36.841Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T03:53:45.386Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-13T17:15:25.994Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-13T16:42:54.801Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-13T16:39:26.858Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-13T16:38:20.090Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-13T16:38:12.745Z","You","Errored, Not Charged","No","gpt-4.1","","Included"
"2025-05-13T16:35:29.665Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-13T16:32:59.054Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-13T16:28:36.332Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-13T16:26:45.220Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-13T16:21:56.860Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-13T16:21:15.856Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-13T16:18:45.308Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-13T16:15:43.450Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-13T16:10:42.217Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-13T16:09:36.540Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-13T16:08:10.263Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-13T16:07:16.551Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-13T15:55:00.194Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-13T14:24:33.236Z","You","Included in Pro","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-13T14:21:25.191Z","You","Included in Pro","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-13T14:15:04.122Z","You","Included in Pro","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-13T14:12:24.080Z","You","Included in Pro","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-13T14:10:54.769Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-13T14:10:26.120Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-13T14:08:53.775Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-13T14:07:39.455Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-13T14:06:42.572Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-13T14:06:02.142Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-13T14:05:08.414Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-13T14:04:33.904Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-13T14:03:11.301Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-13T14:02:02.399Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-13T14:00:16.243Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-13T13:58:11.435Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-13T13:55:51.160Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-13T13:51:01.861Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-13T13:50:37.476Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-13T13:48:16.133Z","You","Included in Pro","No","o4-mini","","Included"
